TOKEN	FORMAT	TOK_COUNT	TOK_FRAC	DOC_COUNT	DOC_FRAC
Witness	S	309	0.000456001	159	0.00156596
Witzel	S	742	0.00109499	192	0.00189097
Wiu	S	18	2.65632e-05	16	0.000157581
WIU	U	17	2.50874e-05	11	0.000108337
Wiz	S	23	3.39418e-05	11	0.000108337
Wizard	S	135	0.000199224	59	0.00058108
Wizards	S	59	8.70682e-05	44	0.000433348
Wizkid	S	13	1.91845e-05	11	0.000108337
WL	U	99	0.000146097	56	0.000551534
Wladimir	S	98	0.000144622	63	0.000620476
Wladyslaw	S	15	2.2136e-05	14	0.000137883
WLTP	U	17	2.50874e-05	13	0.000128035
WNBA	U	48	7.08351e-05	12	0.000118186
WO	U	19	2.80389e-05	16	0.000157581
Wojciech	S	14	2.06602e-05	11	0.000108337
woke	L	47	6.93594e-05	42	0.00041365
Wolbachia	S	63	9.29711e-05	16	0.000157581
Wolf	S	157	0.00023169	100	0.000984882
Wolfe	S	66	9.73983e-05	39	0.000384104
Wolfenstein	S	28	4.13205e-05	18	0.000177279
Wolff	S	155	0.000228738	89	0.000876545
Wolfgang	S	76	0.000112156	54	0.000531836
Wolfsburg	S	52	7.6738e-05	37	0.000364406
Wolmir	S	25	3.68933e-05	18	0.000177279
Wolnei	S	20	2.95146e-05	18	0.000177279
Wolney	S	39	5.75535e-05	32	0.000315162
Wolverhampton	S	149	0.000219884	97	0.000955336
Wolverine	S	264	0.000389593	129	0.0012705
Wolves	S	81	0.000119534	38	0.000374255
woman	L	42	6.19807e-05	27	0.000265918
women	L	32	4.72234e-05	20	0.000196976
Womens	S	201	0.000296622	201	0.00197961
won	L	18	2.65632e-05	12	0.000118186
Wonder	S	125	0.000184466	77	0.000758359
Wonderful	S	16	2.36117e-05	13	0.000128035
Wonderland	S	14	2.06602e-05	14	0.000137883
Wong	S	183	0.000270059	112	0.00110307
Wonka	S	166	0.000244971	58	0.000571232
wons	L	20	2.95146e-05	11	0.000108337
Woo	S	85	0.000125437	52	0.000512139
Wood	S	131	0.000193321	90	0.000886394
Woodcock	S	19	2.80389e-05	11	0.000108337
Woodhouse	S	14	2.06602e-05	12	0.000118186
Woodley	S	30	4.42719e-05	22	0.000216674
Woods	S	124	0.000182991	89	0.000876545
Woodstock	S	47	6.93594e-05	23	0.000226523
Woodward	S	47	6.93594e-05	32	0.000315162
Woody	S	265	0.000391069	162	0.00159551
woofer	L	15	2.2136e-05	12	0.000118186
Woolf	S	61	9.00196e-05	50	0.000492441
word	L	20	2.95146e-05	17	0.00016743
WordPress	C	30	4.42719e-05	16	0.000157581
words	L	22	3.24661e-05	15	0.000147732
work	L	85	0.000125437	62	0.000610627
workaholic	L	33	4.86991e-05	31	0.000305313
Workers	S	44	6.49322e-05	26	0.000256069
working	L	70	0.000103301	66	0.000650022
Works	S	32	4.72234e-05	28	0.000275767
workshop	L	121	0.000178564	85	0.00083715
workshops	L	192	0.00028334	162	0.00159551
Workspace	S	40	5.90293e-05	24	0.000236372
workstations	L	21	3.09904e-05	20	0.000196976
world	L	120	0.000177088	86	0.000846999
Worlds	S	154	0.000227263	68	0.00066972
Worldwide	S	51	7.52623e-05	28	0.000275767
Worth	S	31	4.57477e-05	21	0.000206825
Worthington	S	19	2.80389e-05	15	0.000147732
would	L	90	0.000132816	61	0.000600778
Wozniak	S	26	3.8369e-05	20	0.000196976
WPS	U	84	0.000123961	12	0.000118186
Wrapped	S	22	3.24661e-05	14	0.000137883
WRC	U	24	3.54176e-05	13	0.000128035
wrestling	L	26	3.8369e-05	22	0.000216674
WRI	U	17	2.50874e-05	14	0.000137883
Wright	S	352	0.000519458	192	0.00189097
Writers	S	12	1.77088e-05	11	0.000108337
WR-V	UH	17	2.50874e-05	11	0.000108337
WSJ	U	57	8.41167e-05	41	0.000403802
WSL	U	130	0.000191845	43	0.000423499
WTA	U	107	0.000157903	41	0.000403802
WTC	U	22	3.24661e-05	12	0.000118186
WTI	U	74	0.000109204	58	0.000571232
W-Trail	UH	18	2.65632e-05	18	0.000177279
Wu	S	95	0.000140195	66	0.000650022
Wuhan	S	408	0.000602098	170	0.0016743
Wukong	S	41	6.0505e-05	15	0.000147732
WW	U	97	0.000143146	93	0.00091594
WWDC	U	64	9.44468e-05	41	0.000403802
WWE	U	35	5.16506e-05	17	0.00016743
WWF	U	79	0.000116583	57	0.000561383
WWF-Brasil	UH	42	6.19807e-05	31	0.000305313
Wyatt	S	46	6.78837e-05	36	0.000354558
Wydad	S	18	2.65632e-05	11	0.000108337
Wyden	S	39	5.75535e-05	23	0.000226523
Wyler	S	23	3.39418e-05	16	0.000157581
Wyllys	S	142	0.000209554	80	0.000787906
Wyoming	S	55	8.11652e-05	46	0.000453046
x	L	14874	0.02195	4895	0.04821
Xabi	S	33	4.86991e-05	18	0.000177279
xadrez	L	447	0.000659652	275	0.00270843
Xakriabá	S	59	8.70682e-05	41	0.000403802
xamã	L	33	4.86991e-05	21	0.000206825
Xambá	S	20	2.95146e-05	12	0.000118186
xampu	L	56	8.2641e-05	42	0.00041365
xampus	L	19	2.80389e-05	15	0.000147732
Xand	S	231	0.000340894	126	0.00124095
Xandão	S	74	0.000109204	52	0.000512139
Xanddy	S	94	0.000138719	56	0.000551534
Xande	S	176	0.000259729	93	0.00091594
Xandy	S	15	2.2136e-05	11	0.000108337
Xangai	S	504	0.000743769	319	0.00314177
Xangô	S	63	9.29711e-05	45	0.000443197
xantoma	L	14	2.06602e-05	14	0.000137883
Xanxerê	S	35	5.16506e-05	22	0.000216674
Xapuri	S	51	7.52623e-05	30	0.000295465
xará	L	42	6.19807e-05	41	0.000403802
xarope	L	107	0.000157903	60	0.000590929
xaropes	L	30	4.42719e-05	23	0.000226523
Xataka	S	16	2.36117e-05	16	0.000157581
Xavante	S	85	0.000125437	46	0.000453046
Xavi	S	155	0.000228738	79	0.000778057
Xavier	S	1085	0.00160117	758	0.00746541
Xaviera	S	95	0.000140195	18	0.000177279
Xaxim	S	25	3.68933e-05	20	0.000196976
XBB	U	36	5.31263e-05	14	0.000137883
xbox	L	22	3.24661e-05	12	0.000118186
XboxOne	C	16	2.36117e-05	16	0.000157581
XboxSeries	C	23	3.39418e-05	23	0.000226523
xCloud	C	25	3.68933e-05	24	0.000236372
XCX	U	32	4.72234e-05	18	0.000177279
XD	U	12	1.77088e-05	11	0.000108337
XDR	U	33	4.86991e-05	26	0.000256069
Xe	S	41	6.0505e-05	13	0.000128035
XE	U	16	2.36117e-05	11	0.000108337
Xênia	S	33	4.86991e-05	24	0.000236372
xenófoba	L	15	2.2136e-05	13	0.000128035
xenófobas	L	18	2.65632e-05	18	0.000177279
xenofobia	L	313	0.000461904	244	0.00240311
xenofóbica	L	23	3.39418e-05	17	0.00016743
xenofóbicas	L	20	2.95146e-05	18	0.000177279
xenofóbico	L	11	1.6233e-05	11	0.000108337
xenofóbicos	L	22	3.24661e-05	21	0.000206825
xenófobo	L	26	3.8369e-05	23	0.000226523
xenófobos	L	30	4.42719e-05	28	0.000275767
xepa	L	92	0.000135767	46	0.000453046
xeque	L	452	0.000667031	414	0.00407741
xeque-mate	LH	27	3.98448e-05	24	0.000236372
Xerém	S	56	8.2641e-05	40	0.000393953
xerife	L	184	0.000271535	146	0.00143793
xerox	L	14	2.06602e-05	13	0.000128035
Xerxes	S	13	1.91845e-05	12	0.000118186
Xexéu	S	102	0.000150525	86	0.000846999
Xhaka	S	28	4.13205e-05	21	0.000206825
Xi	S	1203	0.00177531	548	0.00539715
XI	U	174	0.000256777	119	0.00117201
Xiao	S	27	3.98448e-05	18	0.000177279
Xiaomi	S	1813	0.0026755	515	0.00507214
Xiaoping	S	14	2.06602e-05	11	0.000108337
Xiao-Xiao	SH	20	2.95146e-05	11	0.000108337
Xica	S	36	5.31263e-05	23	0.000226523
xícara	L	1839	0.00271387	428	0.0042153
xícaras	L	569	0.000839691	253	0.00249175
Xico	S	554	0.000817555	534	0.00525927
Xie	S	28	4.13205e-05	18	0.000177279
XII	U	137	0.000202175	117	0.00115231
XIII	U	133	0.000196272	98	0.000965184
xiita	L	138	0.000203651	96	0.000945487
xiitas	L	87	0.000128389	49	0.000482592
xileno	L	15	2.2136e-05	15	0.000147732
xilitol	L	33	4.86991e-05	26	0.000256069
xilogravura	L	28	4.13205e-05	19	0.000187128
Ximbinha	S	23	3.39418e-05	19	0.000187128
Ximenes	S	696	0.00102711	559	0.00550549
xinga	L	122	0.000180039	116	0.00114246
xingada	L	55	8.11652e-05	53	0.000521987
xingado	L	119	0.000175612	107	0.00105382
xingados	L	13	1.91845e-05	13	0.000128035
xingam	L	32	4.72234e-05	29	0.000285616
xingamento	L	126	0.000185942	97	0.000955336
xingamentos	L	360	0.000531263	331	0.00325996
xingando	L	106	0.000156428	98	0.000965184
xingar	L	165	0.000243496	156	0.00153642
xingaram	L	27	3.98448e-05	26	0.000256069
xingava	L	25	3.68933e-05	24	0.000236372
xingavam	L	13	1.91845e-05	11	0.000108337
xingou	L	128	0.000188894	112	0.00110307
Xingu	S	228	0.000336467	118	0.00116216
Xinhua	S	86	0.000126913	55	0.000541685
Xinjiang	S	129	0.000190369	63	0.000620476
Xiomara	S	29	4.27962e-05	21	0.000206825
xis	L	17	2.50874e-05	17	0.00016743
xisto	L	42	6.19807e-05	31	0.000305313
XIV	U	179	0.000264156	121	0.00119171
XIX	U	456	0.000672934	388	0.00382134
xixi	L	250	0.000368933	185	0.00182203
XL	U	130	0.000191845	54	0.000531836
X-Men	UH	389	0.00057406	165	0.00162506
Xô	S	50	7.37866e-05	49	0.000482592
xodó	L	59	8.70682e-05	56	0.000551534
Xógum	S	71	0.000104777	13	0.000128035
Xokleng	S	83	0.000122486	36	0.000354558
Xolo	S	42	6.19807e-05	23	0.000226523
Xororó	S	254	0.000374836	134	0.00131974
xote	L	33	4.86991e-05	23	0.000226523
Xou	S	50	7.37866e-05	29	0.000285616
XP	U	1825	0.00269321	946	0.00931698
Xperia	S	200	0.000295146	53	0.000521987
XPS	U	52	7.6738e-05	17	0.00016743
XR	U	69	0.000101825	30	0.000295465
XRE	U	40	5.90293e-05	13	0.000128035
XRP	U	16	2.36117e-05	12	0.000118186
XS	U	49	7.23108e-05	19	0.000187128
XT	U	76	0.000112156	24	0.000236372
Xtreme	S	59	8.70682e-05	14	0.000137883
X-twitter	UH	23	3.39418e-05	23	0.000226523
X-Twitter	UH	231	0.000340894	215	0.0021175
Xu	S	43	6.34565e-05	29	0.000285616
Xukuru	S	15	2.2136e-05	11	0.000108337
Xuxa	S	1185	0.00174874	570	0.00561383
XV	U	344	0.000507652	191	0.00188112
XVI	U	361	0.000532739	205	0.00201901
XVII	U	130	0.000191845	117	0.00115231
XVIII	U	168	0.000247923	146	0.00143793
XX	U	439	0.000647846	382	0.00376225
XXI	U	366	0.000540118	318	0.00313192
XXII	U	30	4.42719e-05	28	0.000275767
XXIII	U	110	0.00016233	72	0.000709115
XXIV	U	13	1.91845e-05	13	0.000128035
XXVI	U	29	4.27962e-05	19	0.000187128
XXX	U	29	4.27962e-05	21	0.000206825
XXXII	U	12	1.77088e-05	12	0.000118186
XXXV	U	37	5.46021e-05	31	0.000305313
XXXVI	U	18	2.65632e-05	16	0.000157581
y	L	979	0.00144474	299	0.0029448
ya	L	22	3.24661e-05	17	0.00016743
Yacht	S	18	2.65632e-05	16	0.000157581
Yad	S	20	2.95146e-05	17	0.00016743
Yago	S	305	0.000450098	160	0.00157581
Yahoo	S	255	0.000376312	148	0.00145763
Yahya	S	119	0.000175612	76	0.00074851
Yair	S	61	9.00196e-05	38	0.000374255
Yakin	S	17	2.50874e-05	13	0.000128035
Yakuza	S	77	0.000113631	28	0.000275767
Yale	S	144	0.000212505	100	0.000984882
Yamada	S	16	2.36117e-05	15	0.000147732
Yamaguchi	S	99	0.000146097	59	0.00058108
Yamaha	S	131	0.000193321	87	0.000856847
Yamal	S	86	0.000126913	32	0.000315162
Yamamoto	S	32	4.72234e-05	25	0.000246221
Yamandu	S	19	2.80389e-05	14	0.000137883
Yamandú	S	12	1.77088e-05	11	0.000108337
Yamashita	S	12	1.77088e-05	12	0.000118186
Yan	S	198	0.000292195	119	0.00117201
Yana	S	21	3.09904e-05	14	0.000137883
Yane	S	32	4.72234e-05	14	0.000137883
Yang	S	186	0.000274486	109	0.00107352
Yanka	S	72	0.000106253	16	0.000157581
Yankee	S	43	6.34565e-05	25	0.000246221
Yanmar	S	20	2.95146e-05	19	0.000187128
Yann	S	50	7.37866e-05	30	0.000295465
Yanny	S	86	0.000126913	20	0.000196976
yanomami	L	198	0.000292195	82	0.000807603
yanomamis	L	66	9.73983e-05	34	0.00033486
Yanukovich	S	19	2.80389e-05	12	0.000118186
Yar	S	29	4.27962e-05	15	0.000147732
Yara	S	225	0.00033204	149	0.00146747
Yard	S	23	3.39418e-05	18	0.000177279
Yarden	S	29	4.27962e-05	15	0.000147732
Yared	S	16	2.36117e-05	11	0.000108337
Yargi	S	11	1.6233e-05	11	0.000108337
Yaris	S	47	6.93594e-05	23	0.000226523
Yas	S	60	8.85439e-05	50	0.000492441
Yashin	S	24	3.54176e-05	19	0.000187128
Yasmim	S	48	7.08351e-05	37	0.000364406
Yasmin	S	936	0.00138128	375	0.00369331
Yasser	S	17	2.50874e-05	16	0.000157581
Yassine	S	26	3.8369e-05	17	0.00016743
Yates	S	27	3.98448e-05	18	0.000177279
Yazbek	S	20	2.95146e-05	15	0.000147732
Yazbekda	S	12	1.77088e-05	12	0.000118186
Yduqs	S	96	0.00014167	75	0.000738662
Ye	S	60	8.85439e-05	28	0.000275767
Yeah	S	24	3.54176e-05	12	0.000118186
year	L	73	0.000107728	49	0.000482592
years	L	92	0.000135767	64	0.000630325
Yeda	S	52	7.6738e-05	29	0.000285616
Yeezy	S	51	7.52623e-05	16	0.000157581
Yellen	S	105	0.000154952	59	0.00058108
Yellow	S	55	8.11652e-05	39	0.000384104
Yellowjackets	S	47	6.93594e-05	29	0.000285616
Yellowstone	S	73	0.000107728	52	0.000512139
Yeltsin	S	37	5.46021e-05	19	0.000187128
Yennefer	S	24	3.54176e-05	13	0.000128035
Yeoh	S	62	9.14954e-05	37	0.000364406
Yeol	S	54	7.96895e-05	37	0.000364406
Yeon	S	61	9.00196e-05	30	0.000295465
Yermak	S	17	2.50874e-05	12	0.000118186
Yes	S	47	6.93594e-05	37	0.000364406
Yeshua	S	14	2.06602e-05	12	0.000118186
Yesterday	S	40	5.90293e-05	27	0.000265918
yet	L	67	9.8874e-05	65	0.000640173
Yeun	S	23	3.39418e-05	20	0.000196976
Yevgeny	S	83	0.000122486	47	0.000462895
Yglésio	S	37	5.46021e-05	13	0.000128035
Ygor	S	154	0.000227263	82	0.000807603
Yi	S	130	0.000191845	85	0.00083715
yield	L	156	0.000230214	95	0.000935638
yields	L	22	3.24661e-05	21	0.000206825
Yilmaz	S	17	2.50874e-05	12	0.000118186
Yin	S	19	2.80389e-05	16	0.000157581
Yitzhak	S	22	3.24661e-05	18	0.000177279
ym	L	28	4.13205e-05	28	0.000275767
Yo	S	19	2.80389e-05	16	0.000157581
Yoav	S	110	0.00016233	94	0.000925789
Yoda	S	36	5.31263e-05	23	0.000226523
yoga	L	176	0.000259729	111	0.00109322
Yoko	S	42	6.19807e-05	33	0.000325011
Yokohama	S	51	7.52623e-05	27	0.000265918
Yolanda	S	79	0.000116583	52	0.000512139
Yom	S	22	3.24661e-05	17	0.00016743
Yonhap	S	26	3.8369e-05	19	0.000187128
Yoni	S	20	2.95146e-05	11	0.000108337
Yony	S	28	4.13205e-05	13	0.000128035
Yoo	S	63	9.29711e-05	41	0.000403802
Yoon	S	357	0.000526836	91	0.000896243
Yorgos	S	60	8.85439e-05	44	0.000433348
Yori	S	47	6.93594e-05	40	0.000393953
Yoris	S	33	4.86991e-05	13	0.000128035
York	S	6095	0.00899458	3964	0.0390407
YORK	U	30	4.42719e-05	29	0.000285616
Yorker	S	61	9.00196e-05	50	0.000492441
yorkshire	L	11	1.6233e-05	11	0.000108337
Yosemite	S	27	3.98448e-05	19	0.000187128
Yoshi	S	16	2.36117e-05	14	0.000137883
Yoshida	S	28	4.13205e-05	22	0.000216674
Yoshimoto	S	86	0.000126913	29	0.000285616
Yosri	S	19	2.80389e-05	11	0.000108337
you	L	699	0.00103154	352	0.00346678
YouGov	C	30	4.42719e-05	26	0.000256069
Youn	S	15	2.2136e-05	11	0.000108337
young	L	23	3.39418e-05	21	0.000206825
Younis	S	136	0.000200699	98	0.000965184
your	L	580	0.000855924	179	0.00176294
yourself	L	15	2.2136e-05	15	0.000147732
Yousafzai	S	33	4.86991e-05	19	0.000187128
Youssef	S	329	0.000485516	145	0.00142808
Youth	S	46	6.78837e-05	28	0.000275767
youtube	L	306	0.000451574	283	0.00278722
youtuber	L	636	0.000938565	415	0.00408726
youtubers	L	103	0.000152	86	0.000846999
Ypê	S	31	4.57477e-05	12	0.000118186
YPF	U	46	6.78837e-05	30	0.000295465
Ypiranga	S	61	9.00196e-05	35	0.000344709
Ypiranga-RS	SH	18	2.65632e-05	15	0.000147732
YSL	U	19	2.80389e-05	13	0.000128035
YT	U	68	0.00010035	16	0.000157581
Ytalo	S	35	5.16506e-05	12	0.000118186
Yu	S	267	0.00039402	91	0.000896243
yuan	L	140	0.000206602	45	0.000443197
yuans	L	127	0.000187418	67	0.000659871
Yucatán	S	21	3.09904e-05	15	0.000147732
Yudi	S	45	6.64079e-05	20	0.000196976
Yuge	S	68	0.00010035	68	0.00066972
Yu-Gi-Oh	SH	21	3.09904e-05	14	0.000137883
Yugnir	S	21	3.09904e-05	13	0.000128035
Yui	S	17	2.50874e-05	15	0.000147732
Yuji	S	19	2.80389e-05	16	0.000157581
Yuki	S	110	0.00016233	69	0.000679569
Yukio	S	21	3.09904e-05	18	0.000177279
Yulia	S	38	5.60778e-05	25	0.000246221
Yuma	S	35	5.16506e-05	17	0.00016743
Yun	S	27	3.98448e-05	20	0.000196976
Yuna	S	16	2.36117e-05	13	0.000128035
Yunes	S	81	0.000119534	25	0.000246221
Yunis	S	168	0.000247923	117	0.00115231
Yunnan	S	16	2.36117e-05	14	0.000137883
Yunus	S	39	5.75535e-05	13	0.000128035
Yura	S	25	3.68933e-05	25	0.000246221
Yuri	S	1411	0.00208226	740	0.00728813
Yuriy	S	13	1.91845e-05	11	0.000108337
Yury	S	57	8.41167e-05	28	0.000275767
Yusuf	S	16	2.36117e-05	13	0.000128035
Yusuke	S	34	5.01749e-05	13	0.000128035
Yuval	S	30	4.42719e-05	26	0.000256069
Yván	S	21	3.09904e-05	12	0.000118186
Yves	S	68	0.00010035	53	0.000521987
Yvette	S	19	2.80389e-05	12	0.000118186
Yvonne	S	47	6.93594e-05	38	0.000374255
z	L	35	5.16506e-05	19	0.000187128
Z-A	UH	237	0.000349748	237	0.00233417
Zaac	S	46	6.78837e-05	22	0.000216674
zabumba	L	15	2.2136e-05	14	0.000137883
Zac	S	55	8.11652e-05	34	0.00033486
Zacarias	S	77	0.000113631	52	0.000512139
Zach	S	148	0.000218408	72	0.000709115
Zacharias	S	53	7.82138e-05	43	0.000423499
Zachary	S	82	0.00012101	58	0.000571232
Zack	S	167	0.000246447	111	0.00109322
Zag	S	17	2.50874e-05	16	0.000157581
ZAG	U	52	7.6738e-05	14	0.000137883
zaga	L	448	0.000661128	345	0.00339784
Zagallo	S	204	0.000301049	38	0.000374255
Zagar	S	26	3.8369e-05	24	0.000236372
Zago	S	68	0.00010035	34	0.00033486
Zagreb	S	63	9.29711e-05	29	0.000285616
zagueira	L	74	0.000109204	44	0.000433348
zagueiro	L	1799	0.00265484	1112	0.0109519
zagueiros	L	366	0.000540118	295	0.0029054
Zahra	S	16	2.36117e-05	11	0.000108337
Zaid	S	18	2.65632e-05	14	0.000137883
Zaire	S	15	2.2136e-05	11	0.000108337
Zak	S	36	5.31263e-05	23	0.000226523
Zakaria	S	17	2.50874e-05	14	0.000137883
Zakharova	S	46	6.78837e-05	25	0.000246221
Zambelli	S	790	0.00116583	388	0.00382134
Zâmbia	S	106	0.000156428	73	0.000718964
Zambo	S	15	2.2136e-05	15	0.000147732
Zamora	S	32	4.72234e-05	21	0.000206825
Zamp	S	97	0.000143146	58	0.000571232
Zampieri	S	39	5.75535e-05	13	0.000128035
Zanardi	S	43	6.34565e-05	30	0.000295465
Zanatta	S	190	0.000280389	128	0.00126065
Zanella	S	70	0.000103301	54	0.000531836
Zaneratto	S	74	0.000109204	24	0.000236372
Zanetti	S	65	9.59226e-05	42	0.00041365
Zanfer	S	11	1.6233e-05	11	0.000108337
zangado	L	17	2.50874e-05	17	0.00016743
Zanin	S	1180	0.00174136	486	0.00478653
Zanini	S	23	3.39418e-05	20	0.000196976
Zanocelo	S	33	4.86991e-05	20	0.000196976
Zanon	S	55	8.11652e-05	43	0.000423499
ZANON	U	76	0.000112156	43	0.000423499
Zanotto	S	102	0.000150525	83	0.000817452
Zanovelli	S	30	4.42719e-05	16	0.000157581
zap	L	71	0.000104777	52	0.000512139
Zapata	S	48	7.08351e-05	30	0.000295465
Zapelli	S	68	0.00010035	25	0.000246221
Zaporíjia	S	36	5.31263e-05	21	0.000206825
Zaporizhia	S	22	3.24661e-05	12	0.000118186
Zaporizhzhia	S	156	0.000230214	91	0.000896243
Zappa	S	24	3.54176e-05	16	0.000157581
Zapping	S	54	7.96895e-05	47	0.000462895
ZapZap	C	19	2.80389e-05	18	0.000177279
Zaqueu	S	32	4.72234e-05	21	0.000206825
Zaqui	S	180	0.000265632	116	0.00114246
Zaquieu	S	104	0.000153476	36	0.000354558
Zara	S	195	0.000287768	93	0.00091594
Zaracho	S	67	9.8874e-05	43	0.000423499
Zaragoza	S	20	2.95146e-05	17	0.00016743
Zaramela	S	63	9.29711e-05	61	0.000600778
Zarattini	S	99	0.000146097	67	0.000659871
zarpa	L	25	3.68933e-05	25	0.000246221
zarpou	L	21	3.09904e-05	13	0.000128035
Zattini	S	14	2.06602e-05	14	0.000137883
Zavascki	S	191	0.000281865	125	0.0012311
Zavaski	S	15	2.2136e-05	13	0.000128035
Zayed	S	23	3.39418e-05	22	0.000216674
Zayla	S	68	0.00010035	36	0.000354558
Zayn	S	39	5.75535e-05	22	0.000216674
Zazie	S	17	2.50874e-05	17	0.00016743
ZCAS	U	32	4.72234e-05	17	0.00016743
ZCIT	U	19	2.80389e-05	17	0.00016743
Ze	S	11	1.6233e-05	11	0.000108337
zé	L	18	2.65632e-05	15	0.000147732
Zealand	S	16	2.36117e-05	11	0.000108337
zeaxantina	L	12	1.77088e-05	12	0.000118186
zebra	L	105	0.000154952	85	0.00083715
zebras	L	60	8.85439e-05	49	0.000482592
Zebrinha	S	30	4.42719e-05	17	0.00016743
Zeca	S	979	0.00144474	612	0.00602748
Zécarlos	S	33	4.86991e-05	22	0.000216674
Zedong	S	12	1.77088e-05	11	0.000108337
Zeenix	S	76	0.000112156	34	0.00033486
Zefa	S	233	0.000343845	68	0.00066972
Zeferino	S	38	5.60778e-05	25	0.000246221
Zegler	S	16	2.36117e-05	14	0.000137883
Zeiss	S	22	3.24661e-05	21	0.000206825
zeitgeist	L	22	3.24661e-05	22	0.000216674
Zeitung	S	37	5.46021e-05	35	0.000344709
zela	L	36	5.31263e-05	35	0.000344709
zelador	L	117	0.000172661	86	0.000846999
zeladora	L	17	2.50874e-05	11	0.000108337
zeladores	L	20	2.95146e-05	16	0.000157581
zeladoria	L	79	0.000116583	55	0.000541685
zelam	L	15	2.2136e-05	14	0.000137883
Zelândia	S	702	0.00103596	497	0.00489486
zelando	L	36	5.31263e-05	36	0.000354558
zelar	L	306	0.000451574	267	0.00262964
Zelda	S	258	0.000380739	126	0.00124095
Zelenska	S	26	3.8369e-05	12	0.000118186
Zelenski	S	466	0.000687691	159	0.00156596
Zelenskiy	S	115	0.000169709	58	0.000571232
Zelensky	S	1663	0.00245414	827	0.00814497
Zelenskyy	S	61	9.00196e-05	39	0.000384104
Zeli	S	44	6.49322e-05	11	0.000108337
Zélia	S	268	0.000395496	108	0.00106367
Zeller	S	40	5.90293e-05	18	0.000177279
Zellweger	S	47	6.93594e-05	27	0.000265918
Zelma	S	114	0.000168233	102	0.00100458
zelo	L	299	0.000441244	281	0.00276752
zelosa	L	15	2.2136e-05	15	0.000147732
zeloso	L	27	3.98448e-05	27	0.000265918
Zelotes	S	57	8.41167e-05	25	0.000246221
Zema	S	1469	0.00216785	608	0.00598808
Zemeckis	S	61	9.00196e-05	39	0.000384104
zen	L	46	6.78837e-05	37	0.000364406
Zenaide	S	210	0.000309904	117	0.00115231
Zendaya	S	224	0.000330564	180	0.00177279
Zenfone	S	266	0.000392545	47	0.000462895
Zenit	S	100	0.000147573	52	0.000512139
Zenith	S	13	1.91845e-05	12	0.000118186
Zenless	S	21	3.09904e-05	19	0.000187128
Zepbound	S	17	2.50874e-05	11	0.000108337
Zephaniah	S	47	6.93594e-05	47	0.000462895
Zeppelin	S	30	4.42719e-05	21	0.000206825
Zequinha	S	160	0.000236117	83	0.000817452
zera	L	175	0.000258253	165	0.00162506
zerada	L	111	0.000163806	96	0.000945487
zeradas	L	57	8.41167e-05	56	0.000551534
zerado	L	210	0.000309904	190	0.00187128
zerados	L	67	9.8874e-05	59	0.00058108
zerando	L	25	3.68933e-05	25	0.000246221
zerar	L	766	0.00113041	621	0.00611612
zeraram	L	15	2.2136e-05	14	0.000137883
Zerbini	S	13	1.91845e-05	11	0.000108337
zerei	L	15	2.2136e-05	14	0.000137883
zero	L	4048	0.00597376	3010	0.029645
zero-quilômetro	LH	53	7.82138e-05	36	0.000354558
zeros	L	29	4.27962e-05	25	0.000246221
zerou	L	101	0.000149049	91	0.000896243
Zeta-Jones	SH	20	2.95146e-05	15	0.000147732
Zeus	S	108	0.000159379	51	0.00050229
Zezé	S	713	0.0010522	397	0.00390998
Zezinho	S	232	0.00034237	125	0.0012311
Zezo	S	39	5.75535e-05	21	0.000206825
ZFM	U	59	8.70682e-05	25	0.000246221
Zhang	S	174	0.000256777	101	0.000994731
Zhao	S	139	0.000205127	77	0.000758359
Zhejiang	S	23	3.39418e-05	21	0.000206825
Zheng	S	44	6.49322e-05	23	0.000226523
Zhenhua	S	15	2.2136e-05	11	0.000108337
Zhi	S	17	2.50874e-05	12	0.000118186
Zhou	S	74	0.000109204	49	0.000482592
Zhu	S	56	8.2641e-05	28	0.000275767
Zhytomyr	S	14	2.06602e-05	14	0.000137883
Zi	S	21	3.09904e-05	18	0.000177279
Ziad	S	14	2.06602e-05	13	0.000128035
zica	L	20	2.95146e-05	13	0.000128035
Zico	S	238	0.000351224	118	0.00116216
Zidane	S	127	0.000187418	72	0.000709115
Zig	S	21	3.09904e-05	20	0.000196976
Ziggy	S	17	2.50874e-05	11	0.000108337
zigue-zague	LH	30	4.42719e-05	27	0.000265918
zika	L	518	0.000764429	262	0.00258039
Zilda	S	116	0.000171185	84	0.000827301
Zileide	S	28	4.13205e-05	16	0.000157581
Zilli	S	23	3.39418e-05	13	0.000128035
Zilma	S	16	2.36117e-05	11	0.000108337
Zilmar	S	27	3.98448e-05	24	0.000236372
Zilu	S	179	0.000264156	71	0.000699266
Zimbábue	S	85	0.000125437	60	0.000590929
Zimbabwe	S	20	2.95146e-05	20	0.000196976
Zimbros	S	16	2.36117e-05	14	0.000137883
Zimerman	S	23	3.39418e-05	14	0.000137883
